SECTOR,SUBSECTOR,CATEGORY,SUBCATEGORY1,STATE,GHG,Y2021
"Land Use, Land-Use Change and Forestry",Wetlands,Land Converted to Wetlands,Land Converted to Flooded Land,NE,CO2,0.000471195
"Land Use, Land-Use Change and Forestry",Wetlands,Land Converted to Wetlands,Land Converted to Flooded Land,NE,CO2,0.000178688
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0.001205336
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0.044993577
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0.007804206
"Land Use, Land-Use Change and Forestry",Wetlands,Wetlands Remaining Wetlands,Flooded Land Remaining Flooded Land,NH,CH4,0.086713403
"Land Use, Land-Use Change and Forestry",Wetlands,Land Converted to Wetlands,Land Converted to Flooded Land,NH,CH4,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,MA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,MA,CO2,-3.42
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,MA,CO2,-0.66
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,MA,CO2,-0.36
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,AZ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,AZ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,IA,CO2,-0.09
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,IA,CO2,-0.14
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,IA,CO2,-0.16
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,IA,CO2,-0.03
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,IA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,IA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,IA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,IA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,IA,CO2,-0.2
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,IA,CO2,-0.04
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,IA,CO2,-0.04
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,IA,CO2,-0.04
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,IA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,IA,CO2,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,NH,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,NJ,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,NM,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,NY,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,NC,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,ND,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,OH,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,OK,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,OR,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,PA,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,RI,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,SC,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Semiconductor Manufacture,,SD,HFC-143a,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,AZ,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,AR,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,CA,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,CO,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,CT,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,DE,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,FL,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,GA,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,HI,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,ID,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,IL,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,IN,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,IA,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,KS,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,KY,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,LA,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,ME,N2O,0
Industrial Processes and Product Use,Electronics Industry,Micro-Electro-Mechanical Devices,,MD,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,AS,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,GU,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,MP,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,PR,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,VI,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Soils,UM,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AL,CH4,6.46886E-05
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AK,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AZ,CH4,0.008268996
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AR,CH4,0.000133802
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,CA,CH4,0.023522863
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,CO,CH4,0.003557881
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,CT,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,DE,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,FL,CH4,0.00520003
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,GA,CH4,4.66159E-05
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,HI,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,ID,CH4,0.042241322
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,IL,CH4,1.37924E-05
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,IN,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,IA,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,IA,CO2,0.047105492
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,ID,CO2,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,IL,CO2,0.13068572
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,VA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,VA,CO2,-0.04
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,VA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,VA,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,VA,CO2,-0.02
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Wetlands Converted to Forest Land,VA,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,VA,CO2,-27.26
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,UT,N2O,0.011697821
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,VT,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,VA,N2O,4.30438E-05
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,WA,N2O,0.015595981
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,WV,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,WI,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,WY,N2O,0.007915491
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AS,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,GU,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,MP,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,PR,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,VI,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,UM,N2O,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,AS,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,GU,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,MP,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,PR,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,VI,CH4,0
"Land Use, Land-Use Change and Forestry",Grassland,Grassland Remaining Grassland,Grass Fires,UM,CH4,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,AK,HFC-23,0
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,SC,CO2,-0.092892516
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,SD,CO2,-0.009555508
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,TN,CO2,-0.103891741
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,TX,CO2,-0.327063943
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,UT,CO2,-0.037689175
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,VT,CO2,-0.004543395
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,VA,CO2,-0.086360162
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,WA,CO2,-0.075966445
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,WV,CO2,-0.020933143
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,WI,CO2,-0.063847084
"Land Use, Land-Use Change and Forestry",Settlements,Settlements Remaining Settlements,Landfilled Yard Trimmings and Food Scraps,WY,CO2,-0.006596776
Energy,Fugitives,Natural Gas Systems,Processing,IA,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,ID,CH4,0.000521512
Energy,Fugitives,Natural Gas Systems,Processing,IL,CH4,0.000834969
Energy,Fugitives,Natural Gas Systems,Processing,IN,CH4,0.001591965
Energy,Fugitives,Natural Gas Systems,Processing,KS,CH4,0.059942982
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,CO,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,CT,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,DC,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,DE,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,FL,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,GA,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,HI,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,IA,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,ID,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,IL,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,IN,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,KS,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,KY,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Aviation,LA,CH4,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,-3.33
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,-0.66
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,-0.73
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,0.07
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,-0.41
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Harvested Wood Products,NH,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Harvested Wood Products,NH,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Fires,NH,CH4,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Fires,NH,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,CH4,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,NH,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,NJ,CO2,-0.07
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,NJ,CO2,-0.01
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,IN,CO2,0.107258249
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,KS,CO2,4.86979E-06
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,KY,CO2,0.283908835
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,LA,CO2,2.644473241
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MA,CO2,0.081575253
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MD,CO2,0.144358567
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,ME,CO2,0.053667168
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MI,CO2,0.364419513
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MN,CO2,0.050076064
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MO,CO2,0.222427719
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MS,CO2,0.20309745
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,MT,CO2,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,NC,CO2,0.057147443
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,ND,CO2,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,NE,CO2,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,NH,CO2,0.00934026
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NV,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NV,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NV,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NV,CO2,-0.01
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,AL,HFC-23,0.003183784
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,AR,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,AZ,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,CA,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,CO,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,CT,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,DC,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,DE,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,FL,HFC-23,0
Industrial Processes and Product Use,Chemical Industry,Fluorochemical Production,HCFC-22 Production,GA,HFC-23,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,VA,CH4,0.000831367
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,VT,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,WA,CH4,0.006487075
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,WI,CH4,4.05781E-05
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,WV,CH4,3.31537E-06
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,WY,CH4,0
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,AK,N2O,0.004012553
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,AL,N2O,0.001654443
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,AR,N2O,1.91062E-05
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,AZ,N2O,3.5524E-06
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,CA,N2O,0.050949513
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,CO,N2O,6.39975E-08
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,CT,N2O,0.000173652
Energy-Excluded,Memo Items,International Bunker Fuels,Marine,DC,N2O,1.31215E-06
Energy,Fugitives,Natural Gas Systems,Processing,KY,CH4,0.029532653
Energy,Fugitives,Natural Gas Systems,Processing,LA,CH4,1.337781005
Energy,Fugitives,Natural Gas Systems,Processing,MA,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,MD,CH4,1.9591E-06
Energy,Fugitives,Natural Gas Systems,Processing,ME,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,MI,CH4,0.028328981
Energy,Fugitives,Natural Gas Systems,Processing,MN,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,MO,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,MP,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,MS,CH4,0.010802087
Energy,Fugitives,Natural Gas Systems,Processing,MT,CH4,0.015160693
Energy,Fugitives,Natural Gas Systems,Processing,NC,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,ND,CH4,0.391438024
Energy,Fugitives,Natural Gas Systems,Processing,NE,CH4,0.000128125
Energy,Fugitives,Natural Gas Systems,Processing,NH,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,NJ,CH4,0
Energy,Fugitives,Natural Gas Systems,Processing,NM,CH4,0.876778074
Energy,Fugitives,Natural Gas Systems,Processing,NV,CH4,1.56728E-06
Energy,Fugitives,Natural Gas Systems,Processing,NY,CH4,0.003803789
Energy,Fugitives,Natural Gas Systems,Processing,PA,CO2,5.460940861
Energy,Fugitives,Natural Gas Systems,Processing,PR,CO2,0
Energy,Fugitives,Natural Gas Systems,Processing,RI,CO2,0
Energy,Fugitives,Natural Gas Systems,Processing,SC,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,NJ,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,NJ,CO2,-0.02
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Grassland Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NJ,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CO2,-1.34
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CO2,-0.11
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CO2,-0.46
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CO2,0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Harvested Wood Products,SC,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Harvested Wood Products,SC,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Fires,SC,CH4,0.0252
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Forest Fires,SC,N2O,0.0212
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,CH4,0
"Land Use, Land-Use Change and Forestry",Forest Land,Forest Land Remaining Forest Land,Changes in Forest Carbon Stocks,SC,N2O,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,SD,CO2,-0.05
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,SD,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Cropland Converted to Forest Land,SD,CO2,-0.01
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Other Land Converted to Forest Land,NV,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,NV,CO2,0
"Land Use, Land-Use Change and Forestry",Forest Land,Land Converted to Forest Land,Settlements Converted to Forest Land,NV,CO2,0
